MT,Channel,Label,Area,Mean,Min,Max,IntDen,RawIntDen,TechRep,Day,Biorep
MT22,0,103,1.949,28396.457,10016,54039,55357.511,7638647,3,3,2
MT22,0,104,1.855,25243.695,9920,42565,46833.111,6462386,3,3,2
MT22,0,105,1.913,22228.644,9867,38511,42528.201,5868362,3,3,2
MT22,0,106,3.848,18249.121,9864,30268,70225.78,9690283,3,3,2
MT22,0,107,4.653,19321.956,8943,56000,89897.215,12404696,3,3,2
MT22,0,108,1.065,14473.993,9898,21463,15419.341,2127677,3,3,2
MT22,0,109,1.587,12185.178,8619,16686,19339.093,2668554,3,3,2
MT22,0,110,0.116,10872.125,9989,13205,1260.65,173954,3,3,2
MT22,0,111,2.435,28262.997,9877,46955,68820.465,9496367,3,3,2
MT22,0,112,1.073,12513.736,8980,16892,13421.74,1852033,3,3,2
MT22,0,113,0.348,10684.792,8779,12827,3716.785,512870,3,3,2
MT22,0,114,1.812,12850.12,9232,17435,23281.304,3212530,3,3,2
MT22,0,115,3.399,18744.851,8780,36815,63711.076,8791335,3,3,2
MT22,0,116,1.812,24762.152,10096,47432,44863.02,6190538,3,3,2
MT22,0,117,0.072,10407.4,9877,11449,754.227,104074,3,3,2
MT22,0,118,0.217,10941.633,9514,13010,2378.831,328249,3,3,2
MT22,0,119,1.283,17213.791,9770,27679,22080.551,3046841,3,3,2
MT22,0,120,1.189,13083.976,9741,18085,15550.476,2145772,3,3,2
MT22,0,121,0.638,11166.943,8264,14981,7121.592,982691,3,3,2
MT22,0,122,0.036,10775.4,9994,11921,390.448,53877,3,3,2
MT22,0,123,2.392,18760.327,9926,31855,44865.701,6190908,3,3,2
MT22,0,124,2.602,29882.067,10051,53893,77743.698,10727662,3,3,2
MT22,0,125,1.833,22986.447,9886,38587,42145.623,5815571,3,3,2
MT22,0,126,1.594,11547.541,9263,17673,18410.785,2540459,3,3,2
MT22,0,127,0.087,10951.833,9944,13094,952.419,131422,3,3,2
MT22,0,128,0.08,10823,9895,12296,862.781,119053,3,3,2
MT22,0,129,1.406,22844.412,9881,41282,32117.507,4431816,3,3,2
MT22,0,130,1.739,27838.688,10039,50457,48419.479,6681285,3,3,2
MT22,0,131,1.065,14855.544,9862,22495,15825.812,2183765,3,3,2
MT22,0,132,2.058,18991.982,9141,31526,39088.477,5393723,3,3,2
MT22,0,133,5.573,19534.003,8222,41753,108862.347,15021648,3,3,2
MT22,0,134,2.138,25307.742,9907,49397,54104.767,7465784,3,3,2
MT22,0,135,2.674,17613.981,9875,28751,47102.505,6499559,3,3,2
MT22,0,136,1.79,23442.992,9858,40722,41963.345,5790419,3,3,2
MT22,0,137,0.804,14751.486,10079,21894,11866.397,1637415,3,3,2
MT22,0,138,0.971,11137.075,8166,16896,10815.237,1492368,3,3,2
MT22,0,139,2.232,16565.351,9897,27731,36975.279,5102128,3,3,2
MT22,0,140,0.391,10729.5,8591,13524,4198.879,579393,3,3,2
MT22,0,141,2.355,25179.185,9907,44158,59304.157,8183235,3,3,2
MT22,0,142,1.696,19134.953,9880,30989,32449.153,4477579,3,3,2
MT22,0,143,2.819,25545.193,10154,41667,72014.325,9937080,3,3,2
MT22,0,144,1.486,11447.327,8780,16227,17006.622,2346702,3,3,2
MT22,0,145,1.754,13879.707,9131,21590,24341.972,3358889,3,3,2
MT22,0,146,1.406,13928.686,9226,20027,19582.673,2702165,3,3,2
MT22,0,147,2.594,18722.355,9366,37075,48573.971,6702603,3,3,2
MT22,0,148,0.08,10309.909,9879,11322,821.879,113409,3,3,2
MT22,0,149,0.188,10846.577,8664,12938,2043.742,282011,3,3,2
MT22,0,150,3.913,16506.222,8916,26355,64595.395,8913360,3,3,2
MT22,0,151,0.399,10992.327,8095,13611,4381.395,604578,3,3,2
MT22,0,152,4.421,18537.316,9928,37064,81947.707,11307763,3,3,2
MT22,0,153,1.42,13606.969,8913,20523,19327.585,2666966,3,3,2
MT22,0,154,5.798,17661.077,9852,30589,102392.299,14128862,3,3,2
MT22,0,155,1.652,18090.566,9856,27700,29891.459,4124649,3,3,2
MT22BG,0,156,1.551,277.037,115,1159,429.647,59286,3,3,2
MT22BG,0,157,0.775,328.72,119,1088,254.9,35173,3,3,2
MT22BG,0,158,1.623,225.299,111,803,365.736,50467,3,3,2
MT22BG,0,159,1.246,365.709,129,860,455.853,62902,3,3,2
MT22BG,0,160,1.348,220.93,116,844,297.802,41093,3,3,2
MT22,1,78,1.102,7928.993,3160,13869,8734.172,1205207,3,3,2
MT22,1,79,1.833,10026.561,1684,22568,18383.688,2536720,3,3,2
MT22,1,80,3.138,4846.254,313,11334,15207.372,2098428,3,3,2
MT22,1,81,3.421,9642.273,1790,22570,32982.346,4551153,3,3,2
MT22,1,82,1.66,11029.664,2999,19657,18304.5,2525793,3,3,2
MT22,1,83,3.022,7255.724,2284,13879,21926.885,3025637,3,3,2
MT22,1,84,0.754,7662.365,4137,11295,5775.057,796886,3,3,2
MT22,1,85,1,4830.551,1391,9013,4830.987,666616,3,3,2
MT22,1,86,1.602,9201.027,2611,16278,14736.308,2033427,3,3,2
MT22,1,87,1.812,7062.072,1608,13402,12794.763,1765518,3,3,2
MT22,1,88,1.935,10489.026,1800,18869,20295.817,2800570,3,3,2
MT22,1,89,0.87,10501.808,2562,20832,9132.831,1260217,3,3,2
MT22,1,90,2.392,10922.167,584,24640,26120.582,3604315,3,3,2
MT22,1,91,1.638,6533.137,1546,13687,10700.161,1476489,3,3,2
MT22,1,92,4.044,9833.751,924,20550,39766.147,5487233,3,3,2
MT22,1,93,0.036,3961.8,2569,5311,143.556,19809,3,3,2
MT22,1,94,5.761,9884.54,1535,21438,56948.683,7858209,3,3,2
MT22,1,95,0.478,9286,3459,14547,4441.531,612876,3,3,2
MT22,1,96,2.928,8892.97,1421,18681,26036.843,3592760,3,3,2
MT22,1,97,0.638,6207.898,1623,10006,3959.017,546295,3,3,2
MT22,1,98,1.79,6445.623,996,15227,11537.773,1592069,3,3,2
MT22,1,99,1.696,5596.291,1139,13325,9490.219,1309532,3,3,2
MT22,1,100,1.384,9935.288,822,19993,13752.256,1897640,3,3,2
MT22,1,101,0.123,8414,5553,10515,1036.601,143038,3,3,2
MT22,1,102,0.043,7610.833,7050,8044,330.936,45665,3,3,2
MT22,1,103,1.949,9932.446,961,20572,19362.82,2671828,3,3,2
MT22,1,104,1.855,8858.234,837,19504,16434.15,2267708,3,3,2
MT22,1,105,1.913,8690.095,2021,17926,16626.03,2294185,3,3,2
MT22,1,106,3.848,7907.868,1614,16587,30430.848,4199078,3,3,2
MT22,1,107,4.653,10785.109,1233,30434,50178.732,6924040,3,3,2
MT22,1,108,1.065,7690.238,2425,13851,8192.515,1130465,3,3,2
MT22,1,109,1.587,7623.151,3145,13092,12098.701,1669470,3,3,2
MT22,1,110,0.116,8262.5,5800,11298,958.057,132200,3,3,2
MT22,1,111,2.435,11985.723,2001,22695,29185.264,4027203,3,3,2
MT22,1,112,1.073,9347.608,3091,14149,10025.876,1383446,3,3,2
MT22,1,113,0.348,7536.625,2915,11760,2621.671,361758,3,3,2
MT22,1,114,1.812,11732.004,4000,19038,21255.549,2933001,3,3,2
MT22,1,115,3.399,9079.072,2859,19431,30858.473,4258085,3,3,2
MT22,1,116,1.812,8243.46,1629,17760,14935.152,2060865,3,3,2
MT22,1,117,0.072,3810.1,2345,5013,276.119,38101,3,3,2
MT22,1,118,0.217,5568.5,2972,7871,1210.653,167055,3,3,2
MT22,1,119,1.283,8626.424,1825,18148,11065.325,1526877,3,3,2
MT22,1,120,1.189,7362.963,3632,14276,8750.978,1207526,3,3,2
MT22,1,121,0.638,10548.33,4922,18993,6727.078,928253,3,3,2
MT22,1,122,0.036,11043.2,7732,14905,400.152,55216,3,3,2
MT22,1,123,2.392,10377.139,2507,23769,24817.138,3424456,3,3,2
MT22,1,124,2.602,12905.967,1318,25842,33577.248,4633242,3,3,2
MT22,1,125,1.833,11517.727,2180,23396,21117.739,2913985,3,3,2
MT22,1,126,1.594,10134.514,4377,16446,16157.929,2229593,3,3,2
MT22,1,127,0.087,5843.083,2284,8550,508.14,70117,3,3,2
MT22,1,128,0.08,5659.909,3861,7630,451.193,62259,3,3,2
MT22,1,129,1.406,10088.314,1499,20243,14183.403,1957133,3,3,2
MT22,1,130,1.739,9319.033,1505,18992,16208.477,2236568,3,3,2
MT22,1,131,1.065,8431.993,3232,15984,8982.716,1239503,3,3,2
MT22,1,132,2.058,6346.479,1544,12972,13062.048,1802400,3,3,2
MT22,1,133,5.573,8257.724,1306,22576,46020.023,6350190,3,3,2
MT22,1,134,2.138,9786.939,1536,21643,20923.243,2887147,3,3,2
MT22,1,135,2.674,5536.894,1478,12506,14806.51,2043114,3,3,2
MT22,1,136,1.79,9361.421,1019,18080,16757.099,2312271,3,3,2
MT22,1,137,0.804,11117.775,4354,18341,8943.365,1234073,3,3,2
MT22,1,138,0.971,7843.948,2478,14964,7617.274,1051089,3,3,2
MT22,1,139,2.232,7847.425,2003,15985,17516.124,2417007,3,3,2
MT22,1,140,0.391,7876.222,3825,12813,3082.278,425316,3,3,2
MT22,1,141,2.355,9755.237,1702,20507,22976.363,3170452,3,3,2
MT22,1,142,1.696,6770.214,1203,14919,11480.964,1584230,3,3,2
MT22,1,143,2.819,10942.265,2147,21122,30847.284,4256541,3,3,2
MT22,1,144,1.486,7444.532,2944,12824,11059.904,1526129,3,3,2
MT22,1,145,1.754,8090.55,2582,15030,14189.056,1957913,3,3,2
MT22,1,146,1.406,5802.505,1703,12253,8157.881,1125686,3,3,2
MT22,1,147,2.594,10539.545,1666,19970,27344.185,3773157,3,3,2
MT22,1,148,0.08,8929,6570,13032,711.796,98219,3,3,2
MT22,1,149,0.188,8280.962,4365,13746,1560.322,215305,3,3,2
MT22,1,150,3.913,8669.63,1732,16422,33927.7,4681600,3,3,2
MT22,1,151,0.399,7222.018,3355,16435,2878.6,397211,3,3,2
MT22,1,152,4.421,8945.39,2517,19612,39544.786,5456688,3,3,2
MT22,1,153,1.42,8356.929,3495,15331,11870.332,1637958,3,3,2
MT22,1,154,5.798,9582.233,1913,18867,55554.188,7665786,3,3,2
MT22,1,155,1.652,9654.658,2447,18230,15952.614,2201262,3,3,2
MT22BG,1,156,1.551,173.065,112,1267,268.401,37036,3,3,2
MT22BG,1,157,0.775,174.972,109,1475,135.679,18722,3,3,2
MT22BG,1,158,1.623,169.661,109,1043,275.416,38004,3,3,2
MT22BG,1,159,1.246,198.291,111,1229,247.167,34106,3,3,2
MT22BG,1,160,1.348,186.038,112,1480,250.769,34603,3,3,2
WT,0,1,2.16,9532.601,5543,16059,20586.749,2840715,1,5,2
WT,0,2,1.218,10023.476,6296,15294,12203.594,1683944,1,5,2
WT,0,3,1.884,14744.292,6273,26062,27781.609,3833516,1,5,2
WT,0,4,0.891,9546.561,6293,15045,8509.659,1174227,1,5,2
WT,0,5,3.312,11006.748,5891,17835,36453.174,5030084,1,5,2
WT,0,6,1.783,14490.358,6272,25564,25832.969,3564628,1,5,2
WT,0,7,1.196,8307.073,5457,11508,9933.266,1370667,1,5,2
WT,0,8,1.957,11583.096,6286,19347,22664.625,3127436,1,5,2
WT,0,9,1.891,8855.521,5323,14869,16749.997,2311291,1,5,2
WT,0,10,1.225,10294.071,6366,15242,12607.645,1739698,1,5,2
WT,0,11,4.667,10331.037,5456,17456,48215.859,6653188,1,5,2
WT,0,12,1.131,9609.949,5027,15952,10864.401,1499152,1,5,2
WT,0,13,1.877,9760.251,6301,14738,18319.806,2527905,1,5,2
WT,0,14,1.609,12424.946,6287,21952,19989.761,2758338,1,5,2
WT,0,15,1,8940.101,6272,12685,8940.908,1233734,1,5,2
WT,0,16,4.624,13208.406,6218,28765,61070.461,8426963,1,5,2
WT,0,17,3.022,12345.484,6272,23119,37308.2,5148067,1,5,2
WT,0,18,1.768,9635.971,5899,14669,17039.052,2351177,1,5,2
WT,0,19,3.341,13129.295,6351,25092,43863.415,6052605,1,5,2
WT,0,20,1.978,15589.066,6415,29050,30842.023,4255815,1,5,2
WT,0,21,1.391,12279.693,6277,20443,17086.332,2357701,1,5,2
WT,0,22,12.03,11569.681,5347,25568,139184.091,19205671,1,5,2
WT,0,23,2.297,20283.23,6339,35031,46596.843,6429784,1,5,2
WT,0,24,18.951,11315.429,5336,31562,214438.534,29589847,1,5,2
WT,0,25,0.659,7461.89,5863,10151,4920.966,679032,1,5,2
WT,0,26,1.37,10680.026,6298,18541,14628.313,2018525,1,5,2
WT,0,27,1.377,11001.132,6343,17882,15147.853,2090215,1,5,2
WT,0,28,3.276,11617.33,6310,19436,38054.398,5251033,1,5,2
WT,0,29,1.515,10223.876,5897,17092,15485.383,2136790,1,5,2
WT,0,30,2.167,9826.823,6272,15012,21293.371,2938220,1,5,2
WT,0,31,4.841,14142.488,6282,30058,68464.02,9447182,1,5,2
WT,0,32,1.239,10121.725,6277,16427,12543.27,1730815,1,5,2
WT,0,33,1.645,11479.423,6238,19992,18884.523,2605829,1,5,2
WT,0,34,1.304,13784.361,6377,23722,17981.224,2481185,1,5,2
WT,0,35,1.196,8763.812,5214,13222,10479.417,1446029,1,5,2
WT,0,36,1.42,11682.23,6268,20060,16593.65,2289717,1,5,2
WT,0,37,1.754,11646.955,5738,20499,20426.213,2818563,1,5,2
WT,0,38,4.711,11386.595,3351,28876,53637.355,7401287,1,5,2
WT,0,39,1.58,13611.885,6297,24728,21504.774,2967391,1,5,2
WT,0,40,0.841,9912.569,6381,16707,8333.056,1149858,1,5,2
WT,0,41,0.043,6592,6299,7518,286.635,39552,1,5,2
WT,0,42,0.188,6789.269,4963,8486,1279.253,176521,1,5,2
WT,0,43,15.69,12797.748,5099,29877,200794.383,27707124,1,5,2
WT,0,44,5.885,16485.804,5981,41775,97012.183,13386473,1,5,2
WT,0,45,0.036,6681.6,6302,7188,242.109,33408,1,5,2
WT,0,46,2.841,11086.107,6277,19119,31493.813,4345754,1,5,2
WT,0,47,0.203,6802.643,6289,8073,1380.371,190474,1,5,2
WT,0,48,1.747,10539.826,6281,16970,18408.169,2540098,1,5,2
WT,0,49,1.21,9789.383,5241,16662,11847.642,1634827,1,5,2
WT,0,50,1.449,10403.44,6368,15956,15078.81,2080688,1,5,2
WT,0,51,6.341,9859.954,4986,18260,62523.469,8627460,1,5,2
WT,0,52,1.029,8095.556,5479,11487,8330.962,1149569,1,5,2
WT,0,53,3.225,13761.063,5938,30936,44378.447,6123673,1,5,2
WT,0,54,1.044,8717.917,6302,13327,9097.778,1255380,1,5,2
WT,0,55,0.935,10890.605,6398,18299,10181.267,1404888,1,5,2
WT,0,56,0.978,10387.393,6294,17202,10162.497,1402298,1,5,2
WT,0,57,1.689,12738.124,6298,22920,21509.064,2967983,1,5,2
WT,0,58,2.145,13747.581,6409,23745,29490.227,4069284,1,5,2
WT,0,59,2.196,15715.848,6283,27981,34509.651,4761902,1,5,2
WT,0,60,2.449,10435.618,6277,17460,25562.01,3527239,1,5,2
WT,0,61,1.754,12478.5,6324,21558,21884.562,3019797,1,5,2
WT,0,62,0.725,9168.51,6308,14266,6644.447,916851,1,5,2
WT,0,63,3.305,12005.075,6282,20473,39672.523,5474314,1,5,2
WT,0,64,4.58,10356.418,5177,19872,47433.672,6545256,1,5,2
WT,0,65,3.428,9018.909,5534,13402,30915.428,4265944,1,5,2
WT,0,66,1.29,11589.438,6341,17339,14950.045,2062920,1,5,2
WT,0,67,3.602,10976.976,6276,18320,39536.59,5455557,1,5,2
WT,0,68,2.522,16694.888,6328,31497,42103.952,5809821,1,5,2
WT,0,69,1.464,10361.079,6357,17682,15167.586,2092938,1,5,2
WT,0,70,2.703,11707.118,6291,21809,31646.008,4366755,1,5,2
WT,0,71,4.435,16328.654,5652,32107,72420.565,9993136,1,5,2
WT,0,72,1.986,15099.712,6286,25735,29983.293,4137321,1,5,2
WT,0,73,5.116,14139.615,5884,26344,72343.978,9982568,1,5,2
WT,0,74,1.594,12621.3,6290,20765,20122.729,2776686,1,5,2
WT,0,75,1.899,11650.454,6273,19690,22120.975,3052419,1,5,2
WT,0,76,1.594,11012.445,6279,17813,17557.657,2422738,1,5,2
WT,0,77,2.087,14282.243,6091,24505,29809.111,4113286,1,5,2
WT,0,78,1.138,11005.962,6464,17528,12522.406,1727936,1,5,2
WT,0,79,1.536,11349.981,6273,19293,17437.777,2406196,1,5,2
WT,0,80,1.094,8880.675,5520,13162,9718.138,1340982,1,5,2
WT,0,81,3.377,12437.893,5526,23701,42004.211,5796058,1,5,2
WT,0,82,1.341,9888.141,6254,16384,13257.037,1829306,1,5,2
WT,0,83,1.203,8805.012,6274,13598,10592.492,1461632,1,5,2
WT,0,84,2.921,12018.39,5059,23676,35100.349,4843411,1,5,2
WT,0,85,2.102,11968.503,6322,19060,25153.473,3470866,1,5,2
WT,0,86,2.189,11253.013,6282,18338,24628.382,3398410,1,5,2
WT,0,87,1.297,8701.106,6000,12452,11287.236,1557498,1,5,2
WT,0,88,3.167,13713.018,6295,26980,43428.477,5992589,1,5,2
WT,0,89,2.377,12378.073,6314,21336,29423.003,4060008,1,5,2
WT,0,90,1.725,11516.971,6289,19589,19864.394,2741039,1,5,2
WT,0,91,1.797,11956.883,6295,18697,21489.671,2965307,1,5,2
WT,0,92,8.117,18114.904,6273,38060,147032.784,20288693,1,5,2
WT,0,93,2.261,12897.667,6298,22136,29162.574,4024072,1,5,2
WT,0,94,7.218,12364.294,5003,24165,89246.004,12314837,1,5,2
WT,0,95,3.689,13683.619,6285,27552,50475.295,6964962,1,5,2
WT,0,96,1.768,13555.123,6281,22209,23969.192,3307450,1,5,2
WT,0,97,3.305,12723.792,5240,23718,42047.628,5802049,1,5,2
WT,0,98,2.174,16263.18,6319,31613,35357.93,4878954,1,5,2
WT,0,99,1.544,10243.92,6272,15627,15812.695,2181955,1,5,2
WT,0,100,1.138,9930.357,6110,15307,11298.599,1559066,1,5,2
WT,0,101,2.152,11240.724,6329,18523,24194.176,3338495,1,5,2
WT,0,102,5.283,13581.075,5732,24527,71749.983,9900604,1,5,2
WT,0,103,1.377,10060.732,6294,15455,13852.982,1911539,1,5,2
WT,0,104,4.435,13667.59,6286,21723,60618.261,8364565,1,5,2
WT,0,105,4.544,11365.284,5723,26014,51642.581,7126033,1,5,2
WT,0,106,3.819,11688.378,6339,20155,44640.08,6159775,1,5,2
WT,0,107,6.493,14247.291,6312,30247,92512.502,12765573,1,5,2
WT,0,108,4.058,14515.737,6286,31636,58909.759,8128813,1,5,2
WT,0,109,3.45,10113.716,5442,18041,34888.141,4814129,1,5,2
WT,0,110,2.312,12008.373,6273,20997,27760.991,3830671,1,5,2
WT,0,111,1.848,14170.275,6296,28376,26186.566,3613420,1,5,2
WTBG,0,112,0.645,122.865,100,325,79.246,10935,1,5,2
WTBG,0,113,1.92,128.434,97,417,246.653,34035,1,5,2
WTBG,0,114,2.783,141.174,102,633,392.869,54211,1,5,2
WTBG,0,115,4.928,121.979,91,498,601.112,82946,1,5,2
WTBG,0,116,2.087,123.958,92,375,258.719,35700,1,5,2
WT,1,1,2.16,11212.956,3589,19388,24215.671,3341461,1,5,2
WT,1,2,1.218,11757.536,1118,19667,14314.814,1975266,1,5,2
WT,1,3,1.884,12876.169,504,24756,24261.639,3347804,1,5,2
WT,1,4,0.891,16417.846,4056,24794,14634.618,2019395,1,5,2
WT,1,5,3.312,10963.525,1842,21688,36310.023,5010331,1,5,2
WT,1,6,1.783,12318.846,1715,24268,21961.663,3030436,1,5,2
WT,1,7,1.196,8505.412,3130,14405,10170.432,1403393,1,5,2
WT,1,8,1.957,10993.463,2141,22578,21510.891,2968235,1,5,2
WT,1,9,1.891,11592.766,4525,19744,21927.428,3025712,1,5,2
WT,1,10,1.225,13568.337,2001,24852,16617.797,2293049,1,5,2
WT,1,11,4.667,13117.078,3258,29348,61218.554,8447398,1,5,2
WT,1,12,1.131,18375.962,3402,31367,20774.701,2866650,1,5,2
WT,1,13,1.877,10528.069,1434,18896,19760.986,2726770,1,5,2
WT,1,14,1.609,11372.887,1833,22155,18297.166,2524781,1,5,2
WT,1,15,1,11822.79,4472,20867,11823.857,1631545,1,5,2
WT,1,16,4.624,14692.973,2415,29692,67934.515,9374117,1,5,2
WT,1,17,3.022,15961.07,1185,32836,48234.542,6655766,1,5,2
WT,1,18,1.768,12641.754,3160,25795,22354.104,3084588,1,5,2
WT,1,19,3.341,15686.102,3540,33888,52405.404,7231293,1,5,2
WT,1,20,1.978,12073.784,1111,24362,23887.25,3296143,1,5,2
WT,1,21,1.391,13117.807,2757,22939,18252.51,2518619,1,5,2
WT,1,22,12.03,16719.946,1479,43209,201142.139,27755110,1,5,2
WT,1,23,2.297,23258.495,1166,41515,53431.945,7372943,1,5,2
WT,1,24,18.951,13765.177,1175,36341,260863.681,35995939,1,5,2
WT,1,25,0.659,9512.637,4173,15205,6273.392,865650,1,5,2
WT,1,26,1.37,10339.825,2504,18255,14162.343,1954227,1,5,2
WT,1,27,1.377,19884.005,3319,33901,27379,3777961,1,5,2
WT,1,28,3.276,16954.969,3157,32831,55538.679,7663646,1,5,2
WT,1,29,1.515,16356.522,4581,27752,24774.069,3418513,1,5,2
WT,1,30,2.167,15900.174,4216,30559,34453.486,4754152,1,5,2
WT,1,31,4.841,14146.828,1364,26526,68485.029,9450081,1,5,2
WT,1,32,1.239,18187.86,3060,30896,22539.165,3110124,1,5,2
WT,1,33,1.645,13578.885,3038,24499,22338.299,3082407,1,5,2
WT,1,34,1.304,13403.206,1364,25025,17484.02,2412577,1,5,2
WT,1,35,1.196,9947.497,3456,17718,11894.82,1641337,1,5,2
WT,1,36,1.42,13034.474,2716,23407,18514.403,2554757,1,5,2
WT,1,37,1.754,13185.244,3010,22124,23124.036,3190829,1,5,2
WT,1,38,4.711,11530.354,2511,24765,54314.54,7494730,1,5,2
WT,1,39,1.58,11839.119,2410,21746,18704.065,2580928,1,5,2
WT,1,40,0.841,8592.431,2104,15377,7223.275,996722,1,5,2
WT,1,41,0.043,7161.333,4165,10168,311.39,42968,1,5,2
WT,1,42,0.188,7140.346,3473,14662,1345.404,185649,1,5,2
WT,1,43,15.69,15530.132,2031,37929,243664.998,33622735,1,5,2
WT,1,44,5.885,14501.164,993,35082,85333.39,11774945,1,5,2
WT,1,45,0.036,7287,6141,9638,264.046,36435,1,5,2
WT,1,46,2.841,16961.673,3676,31968,48185.334,6648976,1,5,2
WT,1,47,0.203,6713.929,4404,13215,1362.369,187990,1,5,2
WT,1,48,1.747,13807.104,2907,26386,24114.582,3327512,1,5,2
WT,1,49,1.21,9740.072,3245,17206,11787.962,1626592,1,5,2
WT,1,50,1.449,11046.295,2735,20982,16010.568,2209259,1,5,2
WT,1,51,6.341,12783.866,1074,27603,81064.439,11185883,1,5,2
WT,1,52,1.029,13488.782,6587,24960,13881.014,1915407,1,5,2
WT,1,53,3.225,12650.622,2105,25160,40797.356,5629527,1,5,2
WT,1,54,1.044,11156.174,4179,18984,11642.275,1606489,1,5,2
WT,1,55,0.935,12185.279,2035,21272,11391.615,1571901,1,5,2
WT,1,56,0.978,19122.748,4321,31219,18708.725,2581571,1,5,2
WT,1,57,1.689,14419.798,2591,24144,24348.669,3359813,1,5,2
WT,1,58,2.145,7713.537,1118,15044,16546.472,2283207,1,5,2
WT,1,59,2.196,17579.429,1288,33423,38601.795,5326567,1,5,2
WT,1,60,2.449,12662.213,1857,23673,31016.046,4279828,1,5,2
WT,1,61,1.754,13636.004,2805,26956,23914.571,3299913,1,5,2
WT,1,62,0.725,8320.11,881,15075,6029.609,832011,1,5,2
WT,1,63,3.305,11355.568,2456,21764,37526.133,5178139,1,5,2
WT,1,64,4.58,13019.69,1410,28983,59631.788,8228444,1,5,2
WT,1,65,3.428,14999.759,5161,25758,51416.858,7094886,1,5,2
WT,1,66,1.29,12212.528,4693,23930,15753.813,2173830,1,5,2
WT,1,67,3.602,11674.837,3019,25412,42050.128,5802394,1,5,2
WT,1,68,2.522,13273.486,1526,25234,33475.289,4619173,1,5,2
WT,1,69,1.464,7383.401,718,13333,10808.562,1491447,1,5,2
WT,1,70,2.703,15523.306,2193,29197,41961.707,5790193,1,5,2
WT,1,71,4.435,20059.652,2919,41631,88968.225,12276507,1,5,2
WT,1,72,1.986,13847.482,3092,25890,27496.757,3794210,1,5,2
WT,1,73,5.116,13424.467,1191,26962,68684.996,9477674,1,5,2
WT,1,74,1.594,17552.032,3138,34360,27984.026,3861447,1,5,2
WT,1,75,1.899,16969.382,3813,29407,32220.14,4445978,1,5,2
WT,1,76,1.594,6747.632,1020,12164,10758.065,1484479,1,5,2
WT,1,77,2.087,13908.087,1525,25562,29028.192,4005529,1,5,2
WT,1,78,1.138,14135.395,5399,23300,16083.024,2219257,1,5,2
WT,1,79,1.536,13519.236,1520,25474,20770.556,2866078,1,5,2
WT,1,80,1.094,12096.874,4158,21938,13237.629,1826628,1,5,2
WT,1,81,3.377,16195.599,4059,29780,54694.422,7547149,1,5,2
WT,1,82,1.341,7117.984,1239,14091,9543.086,1316827,1,5,2
WT,1,83,1.203,12225,4827,19526,14706.762,2029350,1,5,2
WT,1,84,2.921,14906.365,3258,27844,43534.835,6007265,1,5,2
WT,1,85,2.102,14766.314,2227,27377,31033.46,4282231,1,5,2
WT,1,86,2.189,8048.699,1585,16671,17615.409,2430707,1,5,2
WT,1,87,1.297,9488.274,4134,14984,12308.364,1698401,1,5,2
WT,1,88,3.167,16218.826,2403,31296,51364.252,7087627,1,5,2
WT,1,89,2.377,10648.988,1891,20719,25312.922,3492868,1,5,2
WT,1,90,1.725,18799.391,6079,32098,32425.064,4474255,1,5,2
WT,1,91,1.797,14330.968,4233,25126,25756.527,3554080,1,5,2
WT,1,92,8.117,19772.017,2173,43190,160483.027,22144659,1,5,2
WT,1,93,2.261,18419.276,4080,33747,41647.338,5746814,1,5,2
WT,1,94,7.218,15539.947,3809,30448,112168,15477787,1,5,2
WT,1,95,3.689,13536.941,2370,34220,49934.239,6890303,1,5,2
WT,1,96,1.768,10452.123,1753,19581,18482.233,2550318,1,5,2
WT,1,97,3.305,14745.344,3309,30647,48728.144,6723877,1,5,2
WT,1,98,2.174,13926.247,1709,26366,30277.182,4177874,1,5,2
WT,1,99,1.544,15853.46,3591,26921,24471.68,3376787,1,5,2
WT,1,100,1.138,6671.809,1953,13369,7591.076,1047474,1,5,2
WT,1,101,2.152,15721.707,4343,28660,33838.902,4669347,1,5,2
WT,1,102,5.283,12522.237,1263,29833,66156.05,9128711,1,5,2
WT,1,103,1.377,10282.247,2260,17473,14157.995,1953627,1,5,2
WT,1,104,4.435,13280.319,2418,25532,58900.642,8127555,1,5,2
WT,1,105,4.544,9620.266,879,19710,43713.416,6031907,1,5,2
WT,1,106,3.819,11477.658,1965,21978,43835.304,6048726,1,5,2
WT,1,107,6.493,12095.344,1559,29744,78539.175,10837428,1,5,2
WT,1,108,4.058,12138.836,1610,25114,49263.49,6797748,1,5,2
WT,1,109,3.45,13001.832,3464,21275,44850.946,6188872,1,5,2
WT,1,110,2.312,8995.683,1462,18714,20796.246,2869623,1,5,2
WT,1,111,1.848,11890.51,1537,23109,21973.577,3032080,1,5,2
WTBG,1,112,0.645,144.966,102,938,93.501,12902,1,5,2
WTBG,1,113,1.92,140.491,95,1038,269.807,37230,1,5,2
WTBG,1,114,2.783,160.539,98,1638,446.758,61647,1,5,2
WTBG,1,115,4.928,128.569,92,891,633.586,87427,1,5,2
WTBG,1,116,2.087,142.288,94,1909,296.976,40979,1,5,2
WT,0,117,3.442,11198.737,6237,18772,38549.856,5319400,2,5,2
WT,0,118,1.413,8393.585,5441,12640,11861.571,1636749,2,5,2
WT,0,119,2.145,10986.645,6607,17995,23567.685,3252047,2,5,2
WT,0,120,1.768,11550.963,6638,19099,20425.285,2818435,2,5,2
